location_id,state_ut,district,Disease,year,week,Cases,preci,LAI,Temp,Latitude,Longitude
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2013,21,97,0.002620412488,4.0,316.3433334,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2013,23,102,0.3572437525,4.0,311.66,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2013,28,12,0.4735748811,6.0,303.6,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2014,23,27,0.005093628783,9.0,313.68,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2016,2,80,3.46e-05,9.0,304.66,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2016,32,54,0.551274374,9.0,297.34000000000003,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2017,27,18,0.4665800098,9.0,315.83,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2018,12,158,0.05867749867,9.0,307.24,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2018,44,27,0.008511625856,11.0,305.4866666,18.75,78.25
Telangana_Nizamabad_Acute Diarrhoeal Disease,Telangana,Nizamabad,Acute Diarrhoeal Disease,2018,46,27,5.68e-05,10.0,306.86,18.75,78.25
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,17,30,0.01763627921,4.0,316.37333340000004,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,24,50,0.02102580763,3.0,318.12,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,27,10,0.2134803996,5.0,307.1333334,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,28,10,0.2134803996,5.0,307.1333334,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,31,30,1.182017417,7.0,303.11,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,34,50,0.7501316857,9.0,305.7933334,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,35,25,0.9176228001,9.0,302.2,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,38,51,1.656995705,9.0,298.96,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2010,45,13,0.684105454,14.0,301.07,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2011,31,20,0.6781850556,6.0,303.3266666,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2011,32,54,0.05604376418,8.0,307.1,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2011,36,17,0.7258221073,9.0,302.38,17.9820644,79.5970954
Telangana_Warangal_Acute Diarrhoeal Disease,Telangana,Warangal,Acute Diarrhoeal Disease,2012,30,92,1.712991938,5.0,303.11,17.9820644,79.5970954
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2012,25,15,5.87e-05,9.0,313.34000000000003,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2013,41,62,0.5949853484666666,11.0,300.9062222666667,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2014,36,17,0.2721729072,17.0,302.844,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2015,30,37,0.4928741399,9.0,302.51,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2015,33,18,0.2436842786,18.0,300.69,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2015,34,60,0.4310155255,8.5,308.972,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2015,36,89,0.7040311155,19.0,300.6866666,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2015,37,20,0.02130153649,20.0,302.10400000000004,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2015,39,19,0.4236238031,9.0,303.82,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2016,21,36,0.04507422306,5.0,315.82,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2016,30,12,0.839618801,12.0,303.11,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2016,36,360,0.7297517599,9.333333333333334,303.75,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2016,39,56,1.3414024509999998,13.0,300.32666666666665,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2016,42,71,0.47334107989999996,26.0,301.89700000000005,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2017,20,13,0.06106084845,6.0,315.43,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2017,32,76,1.9801743062000001,5.0,303.27750000000003,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2017,40,11,0.3127235689,17.0,303.37,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2018,23,17,0.04421720051,6.0,311.496,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2019,42,96,0.65744078486,14.8,300.7828,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2021,42,38,0.5887707151,19.0,301.548,25.1265777,83.24965577
Uttar Pradesh_Chandauli_Acute Diarrhoeal Disease,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,2021,45,24,8.66e-05,14.0,301.456,25.1265777,83.24965577
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2009,33,13,0.1365757659,6.0,305.22,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2009,36,23,0.7481644209,9.0,303.1,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2010,25,15,0.002565244546,3.0,311.688,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2010,33,7,0.4952042744,4.0,303.11,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2011,34,12,1.199552044,4.0,261.5,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2011,38,30,0.406454022,9.0,300.38,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2017,32,18,0.7597186379,9.0,303.11,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2017,34,14,0.3769483589,12.0,303.23,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2019,30,12,1.071848138,6.0,308.97,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2021,42,43,0.01547625056,18.0,302.932,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2021,43,10,0.359198172,9.0,301.7133334,25.6035084,83.50745405
Uttar Pradesh_Ghazipur_Acute Diarrhoeal Disease,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,2021,45,9,0.0001084777241,9.0,301.172,25.6035084,83.50745405
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2009,43,47,2.62e-05,9.0,303.588,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2010,17,43,0.0001121594501,4.0,311.7333334,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2012,28,26,1.401348153,9.0,305.74,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2012,30,30,0.2318804346,7.0,302.91,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2012,31,20,1.81531669,9.0,303.11,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2012,33,29,1.132204714,9.0,303.08,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2013,15,12,0.001357264057,6.0,309.94,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2014,1,17,0.0004688717545,6.0,290.86,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2014,14,11,0.0005369273635,7.0,305.3666666,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2015,29,17,1.010651082,9.0,303.11,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2015,37,12,0.0515453984,13.0,302.73,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2015,38,19,0.1901439083,13.0,305.935,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2015,41,10,5.44e-05,12.0,307.16,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2016,25,10,0.8302538979,9.0,314.64,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2021,33,73,0.2987519879,12.0,303.1,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2021,41,12,0.03974676226,14.0,302.67,26.8420098,80.94785711
Uttar Pradesh_Lucknow_Acute Diarrhoeal Disease,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,2021,43,20,0.006125706605,10.0,301.7166666,26.8420098,80.94785711
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2011,32,51,1.392780375,4.0,301.96,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2014,30,12,0.5395933643,6.0,304.0733334,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2016,31,43,0.7607275653,9.0,303.11,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2016,33,9,0.6055965656,9.0,302.82,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2016,34,40,3.390064787,3.0,303.11,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2016,40,56,0.6320282972,22.0,302.0875,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2017,19,69,0.001518857119,9.0,318.1066666,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2017,22,25,0.107414924,9.0,314.32,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2017,26,16,0.2017533802,5.0,312.312,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2017,41,85,0.2245114684,16.0,304.195,25.1010477,82.62574936
Uttar Pradesh_Mirzapur_Acute Diarrhoeal Disease,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,2022,20,12,0.0004174087149,4.0,313.0,25.1010477,82.62574936
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2009,31,9,0.4175227936,9.0,304.02500000000003,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2014,38,16,0.270232543,15.0,300.976,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2014,42,17,0.01986413341,9.0,301.53000000000003,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2015,31,37,0.2366803124,8.0,303.11,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2016,30,3,0.2673979473,4.0,303.11,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2016,34,7,0.6261146988,13.0,303.3666666,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2017,7,15,0.01254942549,9.0,294.652,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2017,14,16,0.004839875014,8.0,303.5166666,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2018,44,75,1.1567036991,13.0,291.2633333333333,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2019,33,9,0.7824356537,9.0,300.79,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2021,43,24,0.1597301369,9.0,300.395,27.25264095,82.86964796
Uttar Pradesh_Siddharth Nagar_Acute Diarrhoeal Disease,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,2022,22,30,0.05871040047,5.0,308.695,27.25264095,82.86964796
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2009,39,36,0.4479642155,9.0,301.32,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2009,40,46,0.4479642155,9.0,301.32,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2010,41,10,0.04128890433,14.0,303.48,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2010,48,65,0.017908695914,7.5,302.177,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2010,49,46,0.02695467721,8.0,302.524,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,6,52,8.24e-05,5.0,302.03000000000003,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,7,11,8.37e-05,5.0,304.9866666,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,8,11,8.37e-05,5.0,304.9866666,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,14,77,0.13420260973333334,8.0,308.772,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,25,158,1.91880019,8.0,302.375,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,28,36,0.8836813648,5.0,303.11,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,32,123,2.217227749,2.0,303.11,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,33,170,1.0344268206,8.0,300.97111113333335,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,34,131,0.7765780646,9.0,300.6,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,36,170,1.2061900782333332,10.0,300.92555553333335,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,37,301,1.02516743212,8.2,301.154,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,38,279,0.901318374725,7.5,302.0675,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,39,134,0.5920549818,16.0,300.62,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,41,70,0.05755053315,9.0,302.255,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,42,74,0.05755053315,9.0,302.255,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2011,45,25,8.05e-05,8.0,301.935,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2012,18,97,0.1378234793,8.0,308.0466666,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2012,28,39,0.7840985681,9.0,300.88,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2012,37,67,0.9683097494,13.0,303.42,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,20,37,0.3590028731,9.0,307.344,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,28,105,0.1753418573,9.0,301.69,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,32,57,1.428228436,7.0,300.08,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,35,149,1.639160936,13.0,300.93333340000004,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,36,42,1.566363452,13.0,301.2266667,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,39,80,0.5188650462,19.0,299.26,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,40,132,0.5188650462,19.0,299.26,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,41,88,0.99244534,9.0,301.11333340000004,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,42,120,0.652650422,13.333333333333334,299.21066666666667,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,44,71,0.7104558902666667,13.333333333333334,299.6055555333333,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,46,80,0.006270543453,10.0,300.144,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2013,48,28,4.12e-05,8.0,298.6433334,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2014,23,29,0.7871395027,10.0,306.0866666,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2014,27,53,2.404066103,9.5,303.11,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2014,29,23,1.918596591,9.0,303.11,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2015,32,117,1.8518079109999999,8.5,301.21000000000004,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2015,35,37,0.5257462925,12.0,302.8666667,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2015,38,72,0.6735439485,11.0,300.95,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2015,39,181,0.6735439485,11.0,300.95,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,13,50,0.002279863416,6.0,311.01,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,19,30,0.06224836321,6.0,311.04400000000004,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,20,66,0.3035211539,7.0,312.19599999999997,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,22,54,0.30293219345,10.0,306.18666670000005,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,23,93,0.3697414052,10.0,304.45,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,24,65,0.5233663577,10.0,301.19,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,36,49,0.3177472798,13.0,303.12,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2016,41,121,0.1556593242,19.0,299.824,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2017,46,101,2.9e-05,10.0,300.0066666,23.13195425,87.2073972
West Bengal_Bankura_Acute Diarrhoeal Disease,West Bengal,Bankura,Acute Diarrhoeal Disease,2019,15,83,0.09626971162,7.0,309.34000000000003,23.13195425,87.2073972
West Bengal_Bankura_Cholera,West Bengal,Bankura,Cholera,2011,33,165,2.217227749,2.0,303.11,23.13195425,87.2073972
West Bengal_Bankura_Cholera,West Bengal,Bankura,Cholera,2011,35,73,0.933028728,9.0,300.21,23.13195425,87.2073972
